,PSN1-parental-1,PSN1-parental-2,PSN1-parental-3,PSN1-maintain-1,PSN1-maintain-2,PSN1-maintain-3,PSN1-withdraw-1,PSN1-withdraw-2,PSN1-withdraw-3
CASC5,5.37046705424074,5.33998742254178,5.19968589572453,5.75226134413601,4.02313804400252,5.92390745377555,5.54188848358493,5.96667908043949,5.97192701410563
CASD1,5.09700441895927,5.1133443570995,5.17266209963674,4.5262946607889,2.35495266683598,4.40684075041695,4.23506364519369,4.1728089316613,4.19487273225433
CASK,6.38098422992409,6.38896735634899,6.46149952796212,6.97788302173924,5.2024172453259,6.77054854965123,6.71878135602242,6.76439424442584,6.77282558256839
CASKIN1,1.6174035370115,1.78659555994919,2.30000008175354,1.16233343875987,0.184173772204166,1.23412228032476,2.62986050162519,2.61127674462265,2.14325112886529
CASKIN2,4.08288876626198,4.12539571637891,4.14199550502966,4.6038405218117,4.35780487768177,4.61390272439847,4.31193246202931,3.94656323395855,3.98789459085296
CASP1,4.03579569238262,4.18925670384941,4.00572302821813,3.72741274996418,4.14713308119409,3.56291537548604,1.6313124370171,1.57706100915841,1.28903346499305
CASP10,2.23294465751882,2.178601569525,2.30000008175354,2.68648924297232,2.68757821919847,2.5458989558842,1.8938630267282,2.07717529117813,1.62072609091985
CASP14,3.26288857814402,3.13157692634934,2.95014670696633,0,0,0,0,0,0
CASP16,0,0,0,0,0,0,0,0,0
CASP2,5.26721566018558,5.41231891707875,5.30851448634265,5.76413296269456,4.76918606769573,5.7611634002118,5.76607585990856,5.78264268988849,5.81890505801987
CASP3,4.54057941747349,4.58421706903931,4.43769339363664,4.97754318736448,4.62151597500656,4.87059637137131,4.79151474295046,4.69429217268027,4.79232630784036
CASP4,6.312248590559,6.31672523652135,6.24940552674292,6.44588777472795,6.73959289800365,6.0988872851094,6.26208463652072,6.11481363643769,6.28111369993387
CASP5,0,0,0,0,0,0,0,0,0
CASP6,3.57434660814393,3.61854457314992,3.38628665136243,3.32199396902173,3.45319271246606,3.31724436256438,3.51238160718019,3.33769295608971,3.60351788754392
CASP7,4.50644145197641,4.47199102222815,4.39676152335445,5.01492990327691,3.41781555453514,4.8350648468711,4.97289070525681,5.00316973970835,5.03051789170195
CASP8,6.243963628365,6.25159283025428,6.23786377715386,6.30555730468757,4.59800154760731,6.20985723962537,6.22810934429799,6.32699936738098,6.44042938984165
CASP8AP2,4.69633025508209,4.54924554655552,4.53049096638951,5.20110976931078,1.64430406831057,5.10345347344479,4.766241073619,5.10422451026302,5.05813348649775
CASP9,3.51548777876585,3.4199148157794,3.38628665136243,3.35824955322287,3.39979625225231,3.28600536808091,3.0203057130043,2.84823651308263,3.05075420776971
CASQ1,0,0,0,0,0,0,0,0,0
CASQ2,0,0,0,0,0,0,0,0,0
CASR,0,0,0,0,0,0,0,0,0
CASS4,1.25576120706631,1.62804987502085,1.83212704844418,0.736011933098519,0,0,0.391353116101742,1.0779341771671,0.239194169127585
CAST,8.4057057879287,8.40429769230649,8.38017805895554,7.95432455916562,6.98896234230442,7.80811829475199,7.62945403669794,7.55607393347549,7.65119620847117
CASZ1,3.50687986690295,3.20081545615845,3.30012288869055,1.61603677465144,0.737064176262491,0.997495578700113,1.26957137940579,1.21981092132023,0
CAT,5.78425755868427,5.82245622394477,5.76167135473605,5.80082022113696,4.65987454063247,5.59267009072181,5.61247123507711,5.46168168230959,5.59918357303119
CATIP,0,0,0,0,0,0,0,0,0
CATSPER1,2.78195983433658,2.72456941282399,2.58145654460747,1.3895349753748,3.00614610696792,1.27712305043837,1.31010976222998,1.17405159408172,1.19265447507969
CATSPER2,1.41145229106771,2.0088011414304,1.70377134969273,0.360436841383918,1.81718572952163,1.68096504410021,1.34954011798602,1.7739607951266,1.19265447507969
CATSPER3,0,0,0,0,0,0,0,0,0
CATSPER4,0,0,0,0,0,0,0,0,0
CATSPERB,0,0,0,0,0,0,0,0,0
CATSPERD,0,0,0,0,0,0,0,0,0
CATSPERG,0,0,0,0,0.00505858021744444,0,0,0,0
CAV1,7.87806312909377,7.8048980777228,7.8856653993933,8.79561495232245,7.74534375838283,8.51554474856893,7.11961224039203,7.02983421712126,7.15094873964394
CAV2,5.67708226015505,5.57979737676695,5.63979738600644,6.30090786188246,5.7280219448388,6.2400559564248,4.99792233034336,4.94645935333235,5.16676965735024
CAV3,0,0,0,0,0,0,0,0,0
CBFA2T2,5.00219286213536,4.96534069459157,4.96433965399469,4.67742999375486,3.73771903772864,4.86002849563572,4.50763674273237,4.53598570604245,4.63618318796412
CBFA2T3,0,0,0,0,0,0,0,0,0
CBFB,6.41012818398621,6.43039742221164,6.44151363103866,7.01597044713137,6.24703131214033,6.95647108420752,7.11675837137064,7.1978820236315,7.18891764971047
CBL,7.09391512026689,7.0591166060782,7.1397316346068,6.63785121296369,3.41781555453514,6.66825964083949,6.58682779796124,6.91107712851231,6.69140162455155
CBLB,4.7300045104251,4.60990039341996,4.73315961349018,5.79421882920002,4.09208897900921,5.66122915010241,5.03467380134979,5.30066532305419,5.26186972341651
CBLC,0,0,0,0,0,0,0,0,0
CBLL1,5.497558654343,5.41717612460422,5.50907249210783,5.28118869571178,3.84814991912017,5.12126280989304,5.25832246364496,5.22974763205472,5.53429991818528
CBLN1,0,0,0,0,0,0,0,0,0
CBLN2,0,0,0,0,0,0,0,0,0
CBLN3,0,0,0,0,0,0,0,0,0
CBLN4,0,0,0,0,0,0,0,0,0
CBR1,5.52552701062292,5.59488072311165,5.45027771525165,6.15009151509462,7.15795545917341,6.00608274330807,6.17285225411783,5.97670909070873,6.27671277209697
CBR3,0,0,0,1.24210959570092,2.88183802409759,0.997495578700113,0,0,0
CBR4,5.05923549354366,4.93179153310737,5.02938489395349,4.18650829588256,4.33901522783203,4.19893920639832,4.72185727948928,4.75771223127464,5.08523038580381
CBS,3.43610263956161,3.63531603919306,3.59066042856881,3.76165372868106,2.27812373159004,3.81715824024597,4.2191858892896,4.45220102599083,4.2437928877094
CBWD1,4.91704438894652,5.04595130560402,4.91446238443495,5.27171559776438,5.45452564190772,5.03307204967436,5.45643092071106,5.37079726766394,5.49695128038708
CBWD2,4.8471587523255,4.95201450331342,4.89988917615156,5.16830135163801,5.00200295413829,4.97222399559773,5.14243314820373,5.22414525797878,5.2348998240989
CBWD3,1.98280321454724,2.26735133496872,1.66981517667245,2.35087117800293,2.46303001342197,2.49216304006881,2.54748378985883,2.2191231300186,2.54566885293084
CBWD5,3.3424500006648,3.29881530293503,3.11062785439613,3.60451152109959,3.6940263116266,3.49167997657063,4.01362774732099,4.26299597697578,4.18237903458691
CBWD7,3.04237206284246,3.03376573057544,3.00564772579654,3.3936163090935,4.1791788813207,3.38760772643801,3.70709824977736,3.33769295608971,3.7118052658402
CBX1,6.74810017124167,6.7414634550605,6.80632117524459,7.08249851519828,6.19834455015576,6.98187486564289,6.98993430234648,6.89530052595305,7.02977947506414
CBX2,5.2949799925225,5.15464765221076,5.25226072628747,5.13211433420258,4.94722548720768,5.18756514066967,5.23745470854803,5.1610390460351,5.06835455751257
CBX3,8.78120215924073,8.79931777032777,8.78839207702912,8.6450841032588,8.56226180872173,8.48348702550137,8.91280005156876,8.86724881962817,8.93757407864656
CBX4,5.27737371038477,5.03966563915987,5.13893044899434,5.16062303719142,4.40373547112877,4.9458155635912,5.21628067784085,4.97675995423491,5.06495557341709
CBX5,7.07656875920068,7.12813488768643,7.0665871811434,7.30371222746594,6.28434029482297,7.25017246985817,6.98993430234648,7.0965093292284,7.20676294011629
CBX6,6.55703268575606,6.61927729794783,6.71561843551006,7.29789062337138,7.44280936105923,7.32700120367171,7.65426803029438,7.59728826532664,7.42861007839791
CBX7,1.79759359470275,2.178601569525,1.70377134969273,2.17909567151252,2.06598555138673,2.29704673684438,1.53198406357483,1.91972159833516,1.4643913629596
CBX8,4.3126247862675,4.4437060036957,4.43263997006343,4.15078075852928,4.55793855700774,4.17640129785825,4.47234948066807,4.58051266919798,4.38677971797284
CBY1,2.86513408268215,2.90136840851877,2.80126630838188,3.37604130264927,4.74083655556185,3.10691019646832,3.67641625828331,3.55855690238984,3.72047277718133
CBY3,0,0,0,0,0,0,0,0,0
CC2D1A,5.68854590482167,5.5667420815303,5.59978102484367,5.8493907078551,6.66611676104077,5.90346878999961,5.82321335056408,5.73813127607662,5.69244731236039
CC2D1B,5.5716568228088,5.6076849678239,5.58846551521893,5.16318701863744,4.99000865823494,5.20437170098222,4.95382778251235,5.00643722756932,4.78408111443031
CC2D2A,3.94949231712417,3.84449498280267,4.07870618794275,4.76105199112609,4.1791788813207,4.73836640713539,4.55056567327315,4.36324889931443,4.50185934465529
CC2D2B,0,0,0,0,0,0,0,0,0
CCAR1,7.0270096510672,6.9767935254133,6.88056647162059,7.14544527959639,5.79848607879861,7.07009949806848,7.18918367238133,7.29527100115404,7.41599234635406
CCAR2,6.46448613880708,6.42437887940703,6.39680458970521,6.56021621501638,7.28977496234829,6.57871645095907,6.81435354390186,6.72030257465408,6.57435746155786
CCBE1,0,0,0,0,0,0,0,0,0
CCBL1,3.14579288723278,3.29881530293503,3.13572124981747,3.20741735879209,3.75199408954431,3.48252305463462,3.77383612482328,3.39864786278747,3.50662321702332
CCBL2,5.18596749345749,5.31937874565736,5.25798583980828,4.89047685256405,4.67493688324843,4.74986043006526,5.05270431657272,4.90853963708189,5.05127898657325
CCDC101,3.99328925219415,3.92854146897116,3.82468696660151,3.34927071630176,5.05477644071725,3.37776349722405,3.75926999729703,3.60240305233881,3.52652976386034
CCDC102A,2.49910199230335,2.77084150840826,3.09791556336541,4.02674199023886,4.77618724940977,3.92248408763385,3.44116281983246,3.17298652041019,3.03694167907182
CCDC102B,6.92328062624592,6.93845371731507,6.94053640008944,5.51594504501286,4.38553832804228,5.32710274344079,6.49420575816752,6.57931559266106,6.61559867388829
CCDC103,0,0,0,0,0,0,0,0,0
CCDC105,0,0,0,0,0,0,0,0,0
CCDC106,5.01742410935942,4.80039944069449,4.85903677497419,4.09278634744613,5.77770583611263,3.98865829460277,4.53782058602439,4.19588972572905,4.23171748319536
CCDC107,0.218353309517438,0,0.86217510018573,0,1.30024220027277,0.279363770943974,0,0,0
CCDC108,0.0389227884666532,0.451555300130944,0.669434958240718,0,0.00505858021744444,0,0,0.221185521010302,0
CCDC109B,4.22611903907024,4.26125590671913,4.19667514566665,4.40155219919567,4.59007745791615,4.2211304346806,3.22497881985992,3.37861435751856,3.55588385766593
CCDC11,0,0,0,0,0,0,0,0,0
CCDC110,0,0,0,0,0,0,0,0,0
CCDC112,4.93319648390782,4.81519479040117,4.90719418140114,4.32117778109189,2.59558714691179,4.23209934491949,4.71432539073643,4.75382911593737,5.03399888797774
CCDC113,4.06540851150296,4.077108959917,4.15432689003301,4.31657848749745,3.45319271246606,4.16499892011319,4.1426876950973,4.21296118283972,4.34254708855817
CCDC114,0,0,0,0,0,0,0,0,0
CCDC115,4.9649680857879,4.66402702584268,4.72491535876672,4.84329263107238,4.4394553251284,4.73065253371898,5.08518613700917,4.76158492298309,4.87228574607509
CCDC116,0,0,0,0,0,0,0,0,0
CCDC117,1.87989648002873,1.66118356335773,1.9780105794773,2.19922350172771,0,2.11940464023179,2.58100099221446,2.62834409072231,2.38048921288714
CCDC12,5.34171291177547,5.27992558975245,5.41227578841573,5.39026421189175,7.42287260104109,5.27501920954825,5.93111724410408,5.82026249054736,5.89744390320886
CCDC120,2.79615948748525,2.6273198355718,2.7534319339449,3.05007992937696,2.01954023118266,3.18801246091391,2.91910297350308,2.80385629408701,2.72865114418643
CCDC121,0,0.451555300130944,0,0.560411658355927,0,0.439357001628833,1.09496582180823,0.128259297660788,0.857573431697928
CCDC122,1.41145229106771,1.37199392625548,1.27737894639769,1.73110439211203,2.06598555138673,1.77396851033715,1.49729447947565,2.02657632805411,1.62072609091985
CCDC124,6.47003240631735,6.35393186584256,6.39550660544979,6.69300966520191,8.62128581177072,6.5926137795756,6.87641114812063,6.65517833465977,6.83799954352976
CCDC125,4.12287075316324,3.97539860281316,3.77763556391725,3.85975496096367,3.63363151856783,4.08860228358837,4.22449791433222,4.1901540525183,4.16977619601093
CCDC126,2.21191421856914,1.59413729766799,1.8922619067486,2.29585426057891,0.343487098512741,1.77396851033715,1.26957137940579,1.34897605446994,1.5050917222729
CCDC127,4.74105683224054,4.7892024957847,4.80531161776516,4.61137069889207,4.8773214661133,4.68348254462891,4.18144376769061,4.31662785161218,4.26171857462925
CCDC129,0,0,0,0,0,0,0,0,0
CCDC13,0,0,0,0,0,0,0,0,0
CCDC130,4.3371109049163,4.40021071198926,4.35996800874196,4.12996061900306,5.36912481228395,4.41167304728271,4.06782760466799,4.22423095101086,3.89140647723692
CCDC132,4.7300045104251,4.643448705455,4.72491535876672,4.74744726445931,2.93285358822794,4.33234405244578,4.26630434751315,4.45220102599083,4.59435615336987
CCDC134,2.46395609088118,2.26735133496872,2.46748374508857,3.22715657526672,3.86137786899333,3.05843324504828,2.87924357579129,3.00019512446657,2.96582289547818
CCDC135,0,0,0,0,0,0,0,0,0
CCDC136,3.06600366074367,3.4486654884362,3.16038563666036,2.70067824758647,2.68757821919847,3.1992350935814,2.75259865953643,3.13766225278273,2.60304072386173
CCDC137,5.72611324395726,5.65984553638899,5.6893654196396,5.88710306906894,7.2015142200289,5.97703593066611,6.01933568521462,6.08111968231464,5.93143793833587
CCDC138,4.3126247862675,4.08933300641079,4.26649971162994,4.67742999375486,3.6940263116266,4.63057891439886,4.86818093886699,4.74993552070789,4.99523802512914
CCDC14,5.29997114500853,5.52235093692904,5.26936835665598,5.91170787248225,4.85103794109387,6.07013994254623,5.64055999803476,5.87133470330156,5.87043896321921
CCDC140,0,0,0,0,0,0,0,0,0
CCDC141,0,0,0,0,0,0,0,0,0
CCDC142,2.78195983433658,2.8008851117515,2.63523519456129,2.87345915144466,3.16393811406602,3.34782124376224,2.9450769539736,3.05171137785505,3.06443574684362
CCDC144A,0,0,0,0,0,0,0,0,0
CCDC144NL,0,0,0,0,0,0,0,0,0
CCDC146,0,0,0,0,0,0,0,0,0
CCDC148,0,0,0,0,0,0,0,0,0
CCDC149,0,0.373736072955577,0,1.78537009437345,1.22036005865994,1.88932348175779,0,0,0
CCDC15,1.95775646803278,1.98282631660302,1.9780105794773,2.95857865385161,1.76182884924003,2.88858978815464,2.22594015026962,2.6452118854266,2.40220090611265
CCDC150,1.55196626502394,1.69357333921003,1.36487114099824,2.23865581585388,2.53083049017838,2.3782862429928,2.24697391016063,2.87708256753478,2.65821807080522
CCDC151,0.300339484330507,0.20424627967512,0,0,1.04596109760436,0,0.313731401430326,0.221185521010302,0
CCDC152,2.07885584952447,1.90197217429999,2.13558361923263,2.83538367304696,2.15461769076343,2.39790092396787,1.86694162909032,1.71126666711653,1.58320176064724
CCDC153,0,0,0,0,0.00505858021744444,0,0,0,0
CCDC154,0,0,0,0,1.37593235710518,0.099388463473986,0,0,0
CCDC155,0,0,0,0,0,0,0,0,0
CCDC157,1.03406420649719,1.24662150810497,1.2315591595325,1.12072770451113,2.56357212060231,1.39893174215649,1.75393223391332,1.30719286296371,1.62072609091985
CCDC158,0,0,0,0,0,0,0,0,0
CCDC159,2.33373031397251,2.59338988983392,2.52559533262024,2.75607862737804,4.6446532802011,2.91605667771412,1.94624403380999,1.83404355731825,1.76176403116779
CCDC160,0,0,0,0,0,0,0,0,0
CCDC166,0,0,0,0,0,0,0,0,0
CCDC167,2.64745205186325,2.90136840851877,2.76955359242146,2.76960258178963,5.13321377791966,2.49216304006881,3.17097568390796,2.89129215215774,2.95116854532809
CCDC168,0,0,0,0,0,0,0,0,0
CCDC169,1.55196626502394,1.28963430353725,1.27737894639769,1.20277286595334,0.343487098512741,1.43735165474055,1.04780041192191,1.74295426085393,1.85917275575686
CCDC169-SOHLH2,0,0,0,0,0,0,0,0,0
CCDC17,0,0,0,0.360436841383918,1.30024220027277,0.890789750535487,0,0,0
CCDC170,0,0,0,0,0,0,0,0,0
CCDC171,0.772002826923531,0.662609425642414,0.669434958240718,1.5232822628494,0,1.80368342212866,1.22786089149192,1.26416336569017,1.19265447507969
CCDC172,0,0,0,0,0,0,0,0,0
CCDC173,0,0.0121605622423971,0.0840921388558583,0,0,0,0,0.128259297660788,0
CCDC174,4.467045209933,4.27202058826351,4.30572270702285,4.18145821305919,4.36710872373552,3.96912277662177,4.50763674273237,4.25752148127188,4.55613038650599
CCDC175,0,0,0,0,0,0,0,0,0
CCDC176,1.17112522854549,1.10930811810266,1.18423627415397,1.3895349753748,1.22036005865994,1.64858208744449,0.785635591996261,1.0779341771671,1.42250937606173
CCDC177,0,0,0,0,0,0,0,0,0
CCDC178,0,0,0,0,0,0,0,0,0
CCDC179,0,0,0,0,0,0,0,0,0
CCDC18,3.4895084152615,3.66828515610092,3.86275723055723,4.58484130828179,3.02977223380474,4.55396959995199,3.55517165096265,3.87686454695072,4.15066307696493
CCDC180,0,0,0,0,0,0,0,0,0
CCDC181,4.98679909373626,5.10132291958766,4.88516725489581,3.53494367887366,2.74580049264235,3.27544022323554,4.64074022835898,4.72635066266285,5.07512859564701
CCDC182,0,0,0,0,0,0,0,0,0
CCDC183,0,0,0,0,1.04596109760436,0,0,0,0
CCDC184,0,0,0,0,0,0,0,0,0
CCDC185,0,0,0,0,0,0,0,0,0
CCDC186,3.94312564655653,4.10145434740501,4.23781569490407,4.71286334959597,1.76182884924003,4.70332446669034,4.2507685570528,4.21860707127376,4.39762917669426
CCDC22,3.91086390244689,3.92854146897116,3.9782408437096,4.10883561021255,5.165566798509,4.02695321285735,3.87187791793389,3.67811689249667,3.39193845120753
CCDC23,2.55026581882278,2.6273198355718,2.59960641743888,2.11697036956508,3.87448563403347,2.63123696061345,2.59747203869721,2.3275977341038,2.60304072386173
CCDC24,2.27410759984813,2.72456941282399,2.40693283015823,2.27703896297529,3.98738609362534,2.45519392237541,1.94624403380999,2.30654550274391,1.5050917222729
CCDC25,5.28242603962428,5.1691168709023,5.14820848264359,5.254986510549,5.10568741406748,5.02363344341184,4.87495272545799,4.88387942165779,5.10191109047396
CCDC27,0,0,0,0,0,0,0,0,0
CCDC28A,3.52404463556563,3.63531603919306,3.49693925531777,3.28480372661539,3.6940263116266,3.10691019646832,3.86509164924829,3.60240305233881,3.72047277718133
CCDC28B,3.49822028707121,3.37068593425121,3.34384793183791,2.61337229385435,4.30068544932009,2.23296666459109,2.89265277609893,2.93309999251645,2.93636381300455
CCDC3,1.03406420649719,0.957537376325109,1.44735939255569,1.78537009437345,1.81718572952163,1.14407351565745,0.842018493208124,0.542563933177863,0.726024064147341
CCDC30,0,0,0,0,0,0,0,0.128259297660788,0
CCDC33,0,0,0,0,0,0,0,0,0
CCDC34,5.3295607906693,5.18629053068078,5.16048710148547,5.14254643285923,5.450154695147,4.95246312886474,5.52045420214642,5.32442346283214,5.64997582108626
CCDC36,0,0,0,0,0,0,0,0,0
CCDC37,0,0,0,0,0,0,0,0,0
CCDC38,0,0,0,0,0,0,0,0,0
CCDC39,0.451533042048136,0.0121605622423971,0.86217510018573,0.736011933098519,0,1.04802778380969,0.465010893990634,1.1267931976661,0.332610611230357
CCDC40,2.53341201716327,2.4490786732441,2.63523519456129,2.43814582176831,2.74580049264235,2.80290484486976,2.09285960938966,2.14989430105082,2.11723205208323
CCDC42,0,0,0,0,0,0,0,0,0
CCDC42B,0,0,0,0,0,0,0,0,0
CCDC43,4.80915467080033,4.80039944069449,4.7736886798971,4.78455585570632,4.59800154760731,4.66336391919865,4.98232853387286,5.11031144804396,5.23187180788682
CCDC47,7.14889228095851,7.11324659641314,7.11075913471452,7.4073794699236,5.82910578463848,7.16043377989748,7.39635064336622,7.35736626310459,7.4983081625673
CCDC50,6.1153807061219,6.13407956979794,6.10440877908383,5.89020171597994,4.99601827094145,5.66730321327929,5.89492833610942,5.89091433464271,6.05136643115164
CCDC51,5.27737371038477,5.33742738008116,5.357333149454,5.39026421189175,5.65013274487963,5.19599289402232,5.88154036779784,5.64476379031487,5.73156190986129
CCDC53,3.6776664939029,3.62695467726875,3.68717490603052,3.21732072621073,3.36306807477678,2.88858978815464,2.64578608204047,2.6452118854266,2.52602644053986
CCDC54,0,0,0,0,0,0,0,0,0
CCDC57,4.77012232159409,4.88697769356626,4.83242426877481,4.32576245877935,4.92849418809996,4.69542041481458,4.66438563562906,5.29800121574663,4.42440114385828
CCDC58,5.09413396316109,5.14881908622,5.21153588283637,5.30227843898797,5.96091665664037,5.04866711992765,5.86802699675831,5.79969309815576,6.18104948152574
CCDC59,5.41715261739534,5.49274651020036,5.37851113460421,4.87804451313355,5.17619189412674,4.61390272439847,5.30168891540346,5.27380024480876,5.54409839217715
CCDC6,6.91191502077467,6.79188773789097,6.8237969636915,6.72373115740781,5.84916374000073,6.53509597552668,7.40806997577157,7.3776949220489,7.51210226728166
